Gene,Regulation,Timepoint
lnc-ERMP1-5,Up,48h
lnc-ERO1LB-2,Up,48h
lnc-ERP29-2,Up,48h
lnc-ERRFI1-1,Up,48h
lnc-ERRFI1-2,Up,48h
lnc-ERV3-1-3,Up,48h
lnc-ESCO2-1,Up,48h
lnc-ESRP2-2,Up,48h
lnc-ESRRB-1,Up,48h
lnc-ETNK2-3,Up,48h
lnc-EVX1-21,Up,48h
lnc-EVX1-5,Up,48h
lnc-EVX1-7,Up,48h
lnc-EVX2-1,Up,48h
lnc-EXD1-1,Up,48h
lnc-EXOC2-15,Up,48h
lnc-EXOC2-7,Up,48h
lnc-EXOC5-4,Up,48h
lnc-EXOSC6-3,Up,48h
lnc-EXOSC9-1,Up,48h
lnc-EXTL2-2,Up,48h
lnc-EXTL2-3,Up,48h
lnc-EXTL3-6,Up,48h
lnc-EYS-3,Up,48h
lnc-EYS-5,Up,48h
lnc-F2-1,Up,48h
lnc-F2R-1,Up,48h
lnc-F3-2,Up,48h
lnc-FABP3-1,Up,48h
lnc-FABP5-2,Up,48h
lnc-FABP9-1,Up,48h
lnc-FAIM3-3,Up,48h
lnc-FAIM3-4,Up,48h
lnc-FAM100B-2,Up,48h
lnc-FAM104A-6,Up,48h
lnc-FAM105A-1,Up,48h
lnc-FAM105B-4,Up,48h
lnc-FAM106A-2,Up,48h
lnc-FAM108B1-4,Up,48h
lnc-FAM110B-2,Up,48h
lnc-FAM111B-1,Up,48h
lnc-FAM115A-2,Up,48h
lnc-FAM120AOS-4,Up,48h
lnc-FAM120B-4,Up,48h
lnc-FAM120B-6,Up,48h
lnc-FAM120B-8,Up,48h
lnc-FAM124B-2,Up,48h
lnc-FAM125A-1,Up,48h
lnc-FAM127C-1,Up,48h
lnc-FAM127C-2,Up,48h
lnc-FAM129B-2,Up,48h
lnc-FAM131A-2,Up,48h
lnc-FAM132B-1,Up,48h
lnc-FAM133B-5,Up,48h
lnc-FAM136A-1,Up,48h
lnc-FAM150A-3,Up,48h
lnc-FAM153C-4,Up,48h
lnc-FAM157A-4,Up,48h
lnc-FAM161A-1,Up,48h
lnc-FAM161B-2,Up,48h
lnc-FAM166A-2,Up,48h
lnc-FAM167B-2,Up,48h
lnc-FAM168A-1,Up,48h
lnc-FAM171A2-1,Up,48h
lnc-FAM174A-2,Up,48h
lnc-FAM174B-4,Up,48h
lnc-FAM175B-2,Up,48h
lnc-FAM177B-1,Up,48h
lnc-FAM177B-3,Up,48h
lnc-FAM181B-2,Up,48h
lnc-FAM182B-6,Up,48h
lnc-FAM184A-1,Up,48h
lnc-FAM184B-2,Up,48h
lnc-FAM184B-4,Up,48h
lnc-FAM188A-3,Up,48h
lnc-FAM193B-4,Up,48h
lnc-FAM195A-1,Up,48h
lnc-FAM195B-2,Up,48h
lnc-FAM19A1-4,Up,48h
lnc-FAM19A3-2,Up,48h
lnc-FAM201A-3,Up,48h
lnc-FAM208B-3,Up,48h
lnc-FAM20B-1,Up,48h
lnc-FAM20C-3,Up,48h
lnc-FAM20C-9,Up,48h
lnc-FAM212A-1,Up,48h
lnc-FAM213B-4,Up,48h
lnc-FAM22G-5,Up,48h
lnc-FAM22G-6,Up,48h
lnc-FAM24B-1,Up,48h
lnc-FAM27A-4,Up,48h
lnc-FAM27D1.1-15,Up,48h
lnc-FAM35B-4,Up,48h
lnc-FAM36A-1,Up,48h
lnc-FAM36A-2,Up,48h
lnc-FAM36A-3,Up,48h
lnc-FAM43A-2,Up,48h
lnc-FAM43A-8,Up,48h
lnc-FAM45A-4,Up,48h
lnc-FAM46B-1,Up,48h
lnc-FAM49B-9,Up,48h
lnc-FAM50A-1,Up,48h
lnc-FAM50B-7,Up,48h
lnc-FAM55B-8,Up,48h
lnc-FAM57A-3,Up,48h
lnc-FAM59B-1,Up,48h
lnc-FAM69A-2,Up,48h
lnc-FAM69C-5,Up,48h
lnc-FAM70B-1,Up,48h
lnc-FAM71F2-7,Up,48h
lnc-FAM72A-3,Up,48h
lnc-FAM72B-8,Up,48h
lnc-FAM72C-1,Up,48h
lnc-FAM75A3-1,Up,48h
lnc-FAM75A4-12,Up,48h
lnc-FAM75D1-4,Up,48h
lnc-FAM75D1-6,Up,48h
lnc-FAM78A-1,Up,48h
lnc-FAM82A1-10,Up,48h
lnc-FAM82A1-2,Up,48h
lnc-FAM82A1-8,Up,48h
lnc-FAM82A2-5,Up,48h
lnc-FAM83A-4,Up,48h
lnc-FAM83B-3,Up,48h
lnc-FAM83F-1,Up,48h
lnc-FAM84B-13,Up,48h
lnc-FAM86B2-1,Up,48h
lnc-FAM8A1-2,Up,48h
lnc-FAN1-2,Up,48h
lnc-FAN1-6,Up,48h
lnc-FANCD2-1,Up,48h
lnc-FANCI-5,Up,48h
lnc-FANCL-4,Up,48h
lnc-FANCM-11,Up,48h
lnc-FARP2-2,Up,48h
lnc-FASTKD1-5,Up,48h
lnc-FAT3-3,Up,48h
lnc-FBF1-1,Up,48h
lnc-FBN1-3,Up,48h
lnc-FBP1-1,Up,48h
lnc-FBRSL1-4,Up,48h
lnc-FBXL18-1,Up,48h
lnc-FBXL20-2,Up,48h
lnc-FBXL3-1,Up,48h
lnc-FBXL4-2,Up,48h
lnc-FBXL5-10,Up,48h
lnc-FBXO11-1,Up,48h
lnc-FBXO11-2,Up,48h
lnc-FBXO3-2,Up,48h
lnc-FBXO41-1,Up,48h
lnc-FBXO43-8,Up,48h
lnc-FBXO45-4,Up,48h
lnc-FBXO45-8,Up,48h
lnc-FBXW11-7,Up,48h
lnc-FBXW7-9,Up,48h
lnc-FCGBP-1,Up,48h
lnc-FCGR1B-2,Up,48h
lnc-FCGR1B-7,Up,48h
lnc-FCGR1B-8,Up,48h
lnc-FCRLA-1,Up,48h
lnc-FES-1,Up,48h
lnc-FES-3,Up,48h
lnc-FEZF2-1,Up,48h
lnc-FEZF2-4,Up,48h
lnc-FGF10-3,Up,48h
lnc-FGF18-3,Up,48h
lnc-FGF19-2,Up,48h
lnc-FGF9-15,Up,48h
lnc-FGFR1OP-12,Up,48h
lnc-FGFR1OP2-1,Up,48h
lnc-FGGY-11,Up,48h
lnc-FGR-1,Up,48h
lnc-FKBP1C-2,Up,48h
lnc-FKBP2-1,Up,48h
lnc-FKBP8-1,Up,48h
lnc-FKBP9-3,Up,48h
lnc-FLII-1,Up,48h
lnc-FLRT2-4,Up,48h
lnc-FLRT3-3,Up,48h
lnc-FLT3-1,Up,48h
lnc-FLT3LG-1,Up,48h
lnc-FLVCR1-1,Up,48h
lnc-FMN1-2,Up,48h
lnc-FMN2-3,Up,48h
lnc-FMN2-4,Up,48h
lnc-FMNL1-1,Up,48h
lnc-FMNL1-3,Up,48h
lnc-FMNL2-1,Up,48h
lnc-FMNL2-2,Up,48h
lnc-FMOD-4,Up,48h
lnc-FMR1-2,Up,48h
lnc-FMR1NB-1,Up,48h
lnc-FN1-4,Up,48h
lnc-FNBP1L-3,Up,48h
lnc-FNBP4-2,Up,48h
lnc-FNTB-1,Up,48h
lnc-FOLR3-1,Up,48h
lnc-FOSL2-2,Up,48h
lnc-FOXA2-3,Up,48h
lnc-FOXD4-1,Up,48h
lnc-FOXD4-3,Up,48h
lnc-FOXD4L1-1,Up,48h
lnc-FOXG1-1,Up,48h
lnc-FOXG1-4,Up,48h
lnc-FOXL2-4,Up,48h
lnc-FOXO4-2,Up,48h
lnc-FOXP3-2,Up,48h
lnc-FPGS-1,Up,48h
lnc-FPGS-2,Up,48h
lnc-FRAT1-1,Up,48h
lnc-FREM3-1,Up,48h
lnc-FRG1-5,Up,48h
lnc-FRG2C-10,Up,48h
lnc-FRG2C-11,Up,48h
lnc-FRMD5-1,Up,48h
lnc-FSCB-5,Up,48h
lnc-FSCB-7,Up,48h
lnc-FSCN2-3,Up,48h
lnc-FSD1L-3,Up,48h
lnc-FSHB-7,Up,48h
lnc-FSHR-5,Up,48h
lnc-FSIP1-1,Up,48h
lnc-FST-4,Up,48h
lnc-FSTL3-2,Up,48h
lnc-FUBP3-1,Up,48h
lnc-FUCA1-2,Up,48h
lnc-FUS-2,Up,48h
lnc-FUS-3,Up,48h
lnc-FUT2-1,Up,48h
lnc-FXC1-2,Up,48h
lnc-FYB-1,Up,48h
lnc-FYTTD1-3,Up,48h
lnc-FYTTD1-4,Up,48h
lnc-FZD4-2,Up,48h
lnc-FZD4-5,Up,48h
lnc-G3BP1-2,Up,48h
lnc-G3BP1-3,Up,48h
lnc-GABARAP-1,Up,48h
lnc-GABARAPL2-4,Up,48h
lnc-GABBR1-1,Up,48h
lnc-GABPB1-1,Up,48h
lnc-GABRB2-6,Up,48h
lnc-GADL1-3,Up,48h
lnc-GAL-1,Up,48h
lnc-GAL-3,Up,48h
lnc-GAL3ST3-1,Up,48h
lnc-GALE-1,Up,48h
lnc-GALM-4,Up,48h
lnc-GALM-5,Up,48h
lnc-GALNT1-1,Up,48h
lnc-GALNTL2-1,Up,48h
lnc-GALR1-2,Up,48h
lnc-GAMT-1,Up,48h
lnc-GAMT-2,Up,48h
lnc-GAN-1,Up,48h
lnc-GAPDH-5,Up,48h
lnc-GAPT-6,Up,48h
lnc-GAS1-3,Up,48h
lnc-GAS2L2-1,Up,48h
lnc-GATA3-11,Up,48h
lnc-GATM-3,Up,48h
lnc-GATS-3,Up,48h
lnc-GATSL3-2,Up,48h
lnc-GBA-1,Up,48h
lnc-GBP7-1,Up,48h
lnc-GCDH-1,Up,48h
lnc-GCGR-1,Up,48h
lnc-GCH1-1,Up,48h
lnc-GCNT3-1,Up,48h
lnc-GDA-2,Up,48h
lnc-GDA-5,Up,48h
lnc-GDAP1L1-1,Up,48h
lnc-GDAP2-3,Up,48h
lnc-GDF15-1,Up,48h
lnc-GDF5-1,Up,48h
lnc-GDI2-2,Up,48h
lnc-GDNF-1,Up,48h
lnc-GEMIN2-3,Up,48h
lnc-GFM1-3,Up,48h
lnc-GFOD1-1,Up,48h
lnc-GFRA2-3,Up,48h
lnc-GGA1-1,Up,48h
lnc-GGA2-2,Up,48h
lnc-GGCX-2,Up,48h
lnc-GGCX-3,Up,48h
lnc-GGCX-6,Up,48h
lnc-GGH-2,Up,48h
lnc-GGT1-4,Up,48h
lnc-GGT5-1,Up,48h
lnc-GIMAP5-1,Up,48h
lnc-GIMAP8-1,Up,48h
lnc-GINS3-1,Up,48h
lnc-GIPC3-2,Up,48h
lnc-GJA1-3,Up,48h
lnc-GJA1-6,Up,48h
lnc-GJA3-1,Up,48h
lnc-GJA5-4,Up,48h
lnc-GJC2-2,Up,48h
lnc-GJD4-2,Up,48h
lnc-GJE1-6,Up,48h
lnc-GLG1-1,Up,48h
lnc-GLIPR1-3,Up,48h
lnc-GLIPR1-5,Up,48h
lnc-GLIPR1-7,Up,48h
lnc-GLOD4-2,Up,48h
lnc-GLRA1-1,Up,48h
lnc-GLRX2-2,Up,48h
lnc-GLRX3-9,Up,48h
lnc-GLTSCR2-2,Up,48h
lnc-GMEB1-2,Up,48h
lnc-GMNC-5,Up,48h
lnc-GMPS-1,Up,48h
lnc-GMPS-2,Up,48h
lnc-GNA11-3,Up,48h
lnc-GNA12-2,Up,48h
lnc-GNAL-2,Up,48h
lnc-GNAT3-3,Up,48h
lnc-GNG4-1,Up,48h
lnc-GNG8-1,Up,48h
lnc-GNL1-1,Up,48h
lnc-GNL2-1,Up,48h
lnc-GNL3-1,Up,48h
lnc-GNL3-2,Up,48h
lnc-GNLY-2,Up,48h
lnc-GNPTAB-1,Up,48h
lnc-GNS-3,Up,48h
lnc-GOLGA6L9-2,Up,48h
lnc-GOLGA8A-1,Up,48h
lnc-GOLGA8F-1,Up,48h
lnc-GOLGA8F-6,Up,48h
lnc-GOLGA8J-2,Up,48h
lnc-GOLGB1-1,Up,48h
lnc-GOSR2-2,Up,48h
lnc-GP9-3,Up,48h
lnc-GPATCH2-4,Up,48h
lnc-GPD1-1,Up,48h
lnc-GPER-3,Up,48h
lnc-GPM6B-2,Up,48h
lnc-GPN2-2,Up,48h
lnc-GPN3-1,Up,48h
lnc-GPR111-5,Up,48h
lnc-GPR137B-4,Up,48h
lnc-GPR156-1,Up,48h
lnc-GPR183-3,Up,48h
lnc-GPR37L1-3,Up,48h
lnc-GPR39-5,Up,48h
lnc-GPR6-1,Up,48h
lnc-GPR63-8,Up,48h
lnc-GPR89B-11,Up,48h
lnc-GPR98-6,Up,48h
lnc-GPRASP1-1,Up,48h
lnc-GPRIN1-1,Up,48h
lnc-GPX5-1,Up,48h
lnc-GPX6-3,Up,48h
lnc-GRB7-3,Up,48h
lnc-GREB1-10,Up,48h
lnc-GREM2-11,Up,48h
lnc-GREM2-9,Up,48h
lnc-GRIK2-5,Up,48h
lnc-GRIP1-8,Up,48h
lnc-GRK7-1,Up,48h
lnc-GRM1-11,Up,48h
lnc-GRM6-3,Up,48h
lnc-GRM6-4,Up,48h
lnc-GRN-1,Up,48h
lnc-GRPEL1-1,Up,48h
lnc-GRTP1-2,Up,48h
lnc-GSC-1,Up,48h
lnc-GSC2-1,Up,48h
lnc-GSDMC-5,Up,48h
lnc-GSDMD-3,Up,48h
lnc-GSG1-1,Up,48h
lnc-GSR-2,Up,48h
lnc-GSTM3-1,Up,48h
lnc-GSTM5-1,Up,48h
lnc-GSTP1-1,Up,48h
lnc-GSTT2-2,Up,48h
lnc-GSTT2B-1,Up,48h
lnc-GTDC1-10,Up,48h
lnc-GTF2A1-4,Up,48h
lnc-GTF2F2-12,Up,48h
lnc-GTF2F2-2,Up,48h
lnc-GTF2F2-7,Up,48h
lnc-GTF2H2C-1,Up,48h
lnc-GTF3C1-2,Up,48h
lnc-GTPBP10-2,Up,48h
lnc-GTPBP5-1,Up,48h
lnc-GTPBP8-1,Up,48h
lnc-GTSF1L-3,Up,48h
lnc-GUCY2C-1,Up,48h
lnc-GUF1-7,Up,48h
lnc-GUSB-4,Up,48h
lnc-H2AFJ-2,Up,48h
lnc-H3F3B-1,Up,48h
lnc-HABP4-4,Up,48h
lnc-HADHA-5,Up,48h
lnc-HAO1-3,Up,48h
lnc-HAO1-6,Up,48h
lnc-HAS2-4,Up,48h
lnc-HCN2-1,Up,48h
lnc-HDAC11-2,Up,48h
lnc-HDAC9-10,Up,48h
lnc-HDAC9-9,Up,48h
lnc-HDLBP-2,Up,48h
lnc-HEATR1-2,Up,48h
lnc-HEATR2-1,Up,48h
lnc-HEATR4-6,Up,48h
lnc-HEATR4-9,Up,48h
lnc-HEATR8-1,Up,48h
lnc-HECA-4,Up,48h
lnc-HECA-6,Up,48h
lnc-HECTD2-3,Up,48h
lnc-HELB-2,Up,48h
lnc-HELZ-4,Up,48h
lnc-HENMT1-2,Up,48h
lnc-HERC2-1,Up,48h
lnc-HERC3-3,Up,48h
lnc-HES1-10,Up,48h
lnc-HES1-3,Up,48h
lnc-HEXIM2-4,Up,48h
lnc-HEYL-3,Up,48h
lnc-HHLA2-1,Up,48h
lnc-HIATL1-12,Up,48h
lnc-HIBADH-1,Up,48h
lnc-HIBCH-1,Up,48h
lnc-HINT3-2,Up,48h
lnc-HIPK2-1,Up,48h
lnc-HIST1H2AG-3,Up,48h
lnc-HIST1H2AH-1,Up,48h
lnc-HIST1H2BA-2,Up,48h
lnc-HIST1H2BJ-1,Up,48h
lnc-HIST1H2BL-3,Up,48h
lnc-HIST1H3D-1,Up,48h
lnc-HIST2H3C-1,Up,48h
lnc-HIST2H3D-2,Up,48h
lnc-HIST2H4A-2,Up,48h
lnc-HIST4H4-1,Up,48h
lnc-HIST4H4-5,Up,48h
lnc-HLA-A-3,Up,48h
lnc-HLA-C-2,Up,48h
lnc-HLA-DMA-1,Up,48h
lnc-HLA-DOB-1,Up,48h
lnc-HLA-DQA1-6,Up,48h
lnc-HLA-DQA1-7,Up,48h
lnc-HLA-DQA2-10,Up,48h
lnc-HLA-F-2,Up,48h
lnc-HMBOX1-1,Up,48h
lnc-HMBS-2,Up,48h
lnc-HMG20A-6,Up,48h
lnc-HMGA1-2,Up,48h
lnc-HMGA1-3,Up,48h
lnc-HMGA2-1,Up,48h
lnc-HMGB2-14,Up,48h
lnc-HMGB2-3,Up,48h
lnc-HMGCLL1-3,Up,48h
lnc-HMGN2-1,Up,48h
lnc-HMGN2-5,Up,48h
lnc-HMGN5-6,Up,48h
lnc-HMHB1-6,Up,48h
lnc-HMOX2-1,Up,48h
lnc-HNF4G-2,Up,48h
lnc-HNRNPAB-4,Up,48h
lnc-HNRNPU-1,Up,48h
lnc-HNRNPU-7,Up,48h
lnc-HNRPDL-1,Up,48h
lnc-HNRPLL-6,Up,48h
lnc-HOGA1-1,Up,48h
lnc-HOMER1-1,Up,48h
lnc-HOOK3-1,Up,48h
lnc-HPCA-3,Up,48h
lnc-HPGDS-3,Up,48h
lnc-HPGDS-4,Up,48h
lnc-HPN-1,Up,48h
lnc-HRAS-2,Up,48h
lnc-HRASLS5-1,Up,48h
lnc-HRASLS5-3,Up,48h
lnc-HS3ST5-3,Up,48h
lnc-HSBP1-1,Up,48h
lnc-HSCB-1,Up,48h
lnc-HSD11B1-1,Up,48h
lnc-HSD11B1-3,Up,48h
lnc-HSD17B2-2,Up,48h
lnc-HSD17B2-5,Up,48h
lnc-HSD17B2-7,Up,48h
lnc-HSD3B2-1,Up,48h
lnc-HSFX1-1,Up,48h
lnc-HSH2D-1,Up,48h
lnc-HSP90AA1-1,Up,48h
lnc-HSP90B1-1,Up,48h
lnc-HSP90B1-2,Up,48h
lnc-HSP90B1-3,Up,48h
lnc-HSPA6-2,Up,48h
lnc-HSPA6-3,Up,48h
lnc-HSPA6-5,Up,48h
lnc-HSPB9-1,Up,48h
lnc-HSPD1-1,Up,48h
lnc-HSPE1-1,Up,48h
lnc-HSPH1-5,Up,48h
lnc-HTR2C-2,Up,48h
lnc-HTR2C-4,Up,48h
lnc-HTRA3-1,Up,48h
lnc-HTRA3-5,Up,48h
lnc-HTRA4-1,Up,48h
lnc-HTT-1,Up,48h
lnc-HYAL4-4,Up,48h
lnc-IAH1-6,Up,48h
lnc-IARS-1,Up,48h
lnc-IARS2-4,Up,48h
lnc-ICA1L-5,Up,48h
lnc-ICAM4-1,Up,48h
lnc-ICOSLG-11,Up,48h
lnc-ID2-1,Up,48h
lnc-IDH1-2,Up,48h
lnc-IDS-11,Up,48h
lnc-IDS-4,Up,48h
lnc-IDUA-3,Up,48h
lnc-IER5-1,Up,48h
lnc-IER5-4,Up,48h
lnc-IFI27-1,Up,48h
lnc-IFI27L2-1,Up,48h
lnc-IFITM2-5,Up,48h
lnc-IFLTD1-1,Up,48h
lnc-IFNGR1-1,Up,48h
lnc-IFT140-2,Up,48h
lnc-IFT43-1,Up,48h
lnc-IFT81-6,Up,48h
lnc-IGFALS-1,Up,48h
lnc-IGFBP2-1,Up,48h
lnc-IGFBP3-1,Up,48h
lnc-IGFBP7-7,Up,48h
lnc-IGFL1-1,Up,48h
lnc-IGFL4-1,Up,48h
lnc-IGIP-3,Up,48h
lnc-IGJ-1,Up,48h
lnc-IGLON5-3,Up,48h
lnc-IGLON5-5,Up,48h
lnc-IGSF9-1,Up,48h
lnc-IKBIP-1,Up,48h
lnc-IKBIP-7,Up,48h
lnc-IKBKB-1,Up,48h
lnc-IKBKE-2,Up,48h
lnc-IKZF1-4,Up,48h
lnc-IL10-1,Up,48h
lnc-IL12RB1-1,Up,48h
lnc-IL12RB2-2,Up,48h
lnc-IL15RA-1,Up,48h
lnc-IL15RA-2,Up,48h
lnc-IL17B-1,Up,48h
lnc-IL17C-4,Up,48h
lnc-IL17RA-24,Up,48h
lnc-IL1A-3,Up,48h
lnc-IL27-1,Up,48h
lnc-IL31RA-2,Up,48h
lnc-IL34-4,Up,48h
lnc-IL3RA-3,Up,48h
lnc-IL4R-3,Up,48h
lnc-IL5-1,Up,48h
lnc-IL6-3,Up,48h
lnc-IL6-8,Up,48h
lnc-ILK-1,Up,48h
lnc-IMMP2L-7,Up,48h
lnc-IMPA2-1,Up,48h
lnc-INA-1,Up,48h
lnc-INCENP-1,Up,48h
lnc-ING2-3,Up,48h
lnc-INPP5F-3,Up,48h
lnc-INSM2-4,Up,48h
lnc-INSM2-7,Up,48h
lnc-INTS2-4,Up,48h
lnc-INTS9-2,Up,48h
lnc-IPCEF1-1,Up,48h
lnc-IPCEF1-2,Up,48h
lnc-IPP-2,Up,48h
lnc-IQCD-1,Up,48h
lnc-IQCG-6,Up,48h
lnc-IQCH-4,Up,48h
lnc-IRAK1BP1-1,Up,48h
lnc-IRAK1BP1-3,Up,48h
lnc-IRAK2-4,Up,48h
lnc-IRF1-2,Up,48h
lnc-IRF2-1,Up,48h
lnc-IRF2-2,Up,48h
lnc-IRF9-2,Up,48h
lnc-IRG1-2,Up,48h
lnc-ISCA2-1,Up,48h
lnc-ISCA2-3,Up,48h
lnc-ISLR2-3,Up,48h
lnc-ISM2-1,Up,48h
lnc-ISOC2-1,Up,48h
lnc-ITFG1-2,Up,48h
lnc-ITFG3-1,Up,48h
lnc-ITGA3-2,Up,48h
lnc-ITGA4-4,Up,48h
lnc-ITGA5-2,Up,48h
lnc-ITGB1-1,Up,48h
lnc-ITGB1BP1-2,Up,48h
lnc-ITGB1BP2-1,Up,48h
lnc-ITGB1BP2-2,Up,48h
lnc-ITGB3BP-7,Up,48h
lnc-ITGB7-1,Up,48h
lnc-ITGB8-2,Up,48h
lnc-ITIH2-9,Up,48h
lnc-ITK-5,Up,48h
lnc-ITK-6,Up,48h
lnc-ITLN1-1,Up,48h
lnc-IVNS1ABP-1,Up,48h
lnc-JAG1-11,Up,48h
lnc-JAK1-6,Up,48h
lnc-JAK2-1,Up,48h
lnc-JAZF1-1,Up,48h
lnc-JMJD1C-6,Up,48h
lnc-JMJD6-1,Up,48h
lnc-JMJD7-PLA2G4B-2,Up,48h
lnc-JPH1-6,Up,48h
lnc-JPH2-1,Up,48h
lnc-JSRP1-2,Up,48h
lnc-JUN-2,Up,48h
lnc-JUNB-1,Up,48h
lnc-JUNB-2,Up,48h
lnc-KANK2-5,Up,48h
lnc-KANK3-2,Up,48h
lnc-KAT6B-3,Up,48h
lnc-KATNAL2-1,Up,48h
lnc-KB-1448A5.1.1-3,Up,48h
lnc-KB-1507C5.2.1-3,Up,48h
lnc-KB-1507C5.2.1-6,Up,48h
lnc-KB-1995A5.13.1-1,Up,48h
lnc-KBTBD3-1,Up,48h
lnc-KBTBD6-2,Up,48h
lnc-KCNB1-1,Up,48h
lnc-KCNB2-3,Up,48h
lnc-KCNB2-6,Up,48h
lnc-KCNC3-1,Up,48h
lnc-KCND3-2,Up,48h
lnc-KCNE1L-3,Up,48h
lnc-KCNJ11-3,Up,48h
lnc-KCNJ13-1,Up,48h
lnc-KCNJ16-3,Up,48h
lnc-KCNJ4-2,Up,48h
lnc-KCNK13-3,Up,48h
lnc-KCNMB4-1,Up,48h
lnc-KCNMB4-3,Up,48h
lnc-KCNQ1-2,Up,48h
lnc-KCNQ4-2,Up,48h
lnc-KCNQ4-3,Up,48h
lnc-KCNQ4-5,Up,48h
lnc-KCNRG-2,Up,48h
lnc-KCNS2-3,Up,48h
lnc-KCNT1-2,Up,48h
lnc-KCNU1-1,Up,48h
lnc-KCNV1-2,Up,48h
lnc-KCNV1-5,Up,48h
lnc-KCNV2-3,Up,48h
lnc-KCTD1-5,Up,48h
lnc-KCTD12-2,Up,48h
lnc-KCTD15-4,Up,48h
lnc-KCTD2-2,Up,48h
lnc-KCTD4-1,Up,48h
lnc-KCTD4-2,Up,48h
lnc-KCTD5-1,Up,48h
lnc-KCTD5-3,Up,48h
lnc-KDM4A-2,Up,48h
lnc-KDM4C-12,Up,48h
lnc-KDM4D-2,Up,48h
lnc-KDM5C-4,Up,48h
lnc-KHDC1-1,Up,48h
lnc-KHDRBS3-4,Up,48h
lnc-KHDRBS3-9,Up,48h
lnc-KIAA0125-2,Up,48h
lnc-KIAA0141-1,Up,48h
lnc-KIAA0196-5,Up,48h
lnc-KIAA0226-4,Up,48h
lnc-KIAA0226L-2,Up,48h
lnc-KIAA0232-3,Up,48h
lnc-KIAA0240-1,Up,48h
lnc-KIAA0240-3,Up,48h
lnc-KIAA0355-3,Up,48h
lnc-KIAA0355-5,Up,48h
lnc-KIAA0513-1,Up,48h
lnc-KIAA0664-1,Up,48h
lnc-KIAA0895L-1,Up,48h
lnc-KIAA1109-1,Up,48h
lnc-KIAA1211-1,Up,48h
lnc-KIAA1239-1,Up,48h
lnc-KIAA1429-1,Up,48h
lnc-KIAA1614-3,Up,48h
lnc-KIAA1704-3,Up,48h
lnc-KIAA1797-2,Up,48h
lnc-KIAA1919-11,Up,48h
lnc-KIAA1919-2,Up,48h
lnc-KIAA1919-5,Up,48h
lnc-KIDINS220-1,Up,48h
lnc-KIF11-2,Up,48h
lnc-KIF13B-2,Up,48h
lnc-KIF17-1,Up,48h
lnc-KIF24-1,Up,48h
lnc-KIF2B-1,Up,48h
lnc-KIN-1,Up,48h
lnc-KLB-2,Up,48h
lnc-KLC3-1,Up,48h
lnc-KLF10-1,Up,48h
lnc-KLF14-7,Up,48h
lnc-KLF5-3,Up,48h
lnc-KLF6-6,Up,48h
lnc-KLF6-7,Up,48h
lnc-KLF8-2,Up,48h
lnc-KLHDC7A-1,Up,48h
lnc-KLHDC9-6,Up,48h
lnc-KLHL18-2,Up,48h
lnc-KLHL18-4,Up,48h
lnc-KLHL24-5,Up,48h
lnc-KLHL25-15,Up,48h
lnc-KLHL25-2,Up,48h
lnc-KLHL25-6,Up,48h
lnc-KLHL25-9,Up,48h
lnc-KLHL32-3,Up,48h
lnc-KLHL35-4,Up,48h
lnc-KLHL36-2,Up,48h
lnc-KLHL38-1,Up,48h
lnc-KLHL5-1,Up,48h
lnc-KLHL5-2,Up,48h
lnc-KLHL8-1,Up,48h
lnc-KLRG2-3,Up,48h
lnc-KPNA4-1,Up,48h
lnc-KRTAP24-1-1,Up,48h
lnc-KRTAP5-6-3,Up,48h
lnc-KRTCAP2-2,Up,48h
lnc-KSR1-2,Up,48h
lnc-L1TD1-6,Up,48h
lnc-L34079.1-2,Up,48h
lnc-L3MBTL4-2,Up,48h
lnc-LACC1-3,Up,48h
lnc-LACE1-8,Up,48h
lnc-LAIR1-1,Up,48h
lnc-LAMA5-2,Up,48h
lnc-LAMTOR1-3,Up,48h
lnc-LARGE-10,Up,48h
lnc-LARP4-2,Up,48h
lnc-LARP7-2,Up,48h
lnc-LARP7-4,Up,48h
lnc-LAS1L-4,Up,48h
lnc-LASP1-3,Up,48h
lnc-LASP1-4,Up,48h
lnc-LAT2-2,Up,48h
lnc-LAX1-3,Up,48h
lnc-LBH-1,Up,48h
lnc-LBR-2,Up,48h
lnc-LBX1-1,Up,48h
lnc-LCA5-1,Up,48h
lnc-LCMT1-4,Up,48h
lnc-LCMT2-1,Up,48h
lnc-LCORL-1,Up,48h
lnc-LCP1-2,Up,48h
lnc-LCP2-3,Up,48h
lnc-LDHC-2,Up,48h
lnc-LDLR-1,Up,48h
lnc-LECT1-1,Up,48h
lnc-LEF1-2,Up,48h
lnc-LENG1-2,Up,48h
lnc-LEO1-1,Up,48h
lnc-LEPROTL1-5,Up,48h
lnc-LETM2-3,Up,48h
lnc-LETM2-5,Up,48h
lnc-LGALS2-1,Up,48h
lnc-LGALS3-2,Up,48h
lnc-LGALS7B-3,Up,48h
lnc-LGALS9-4,Up,48h
lnc-LGALS9B-3,Up,48h
lnc-LGI2-4,Up,48h
lnc-LGI2-5,Up,48h
lnc-LGR6-2,Up,48h
lnc-LGSN-6,Up,48h
lnc-LHFPL3-4,Up,48h
lnc-LHFPL4-4,Up,48h
lnc-LIFR-8,Up,48h
lnc-LILRA2-1,Up,48h
lnc-LILRA4-1,Up,48h
lnc-LILRB1-1,Up,48h
lnc-LILRB4-2,Up,48h
