Gene,Regulation,Timepoint
TMEM189-UBE2V1,Up,48h
TMEM192,Up,48h
TMEM194A,Up,48h
TMEM199,Up,48h
TMEM2,Up,48h
TMEM203,Up,48h
TMEM205,Up,48h
TMEM206,Up,48h
TMEM208,Up,48h
TMEM209,Up,48h
TMEM214,Up,48h
TMEM216,Up,48h
TMEM218,Up,48h
TMEM219,Up,48h
TMEM222,Up,48h
TMEM223,Up,48h
TMEM229B,Up,48h
TMEM230,Up,48h
TMEM242,Up,48h
TMEM243,Up,48h
TMEM245,Up,48h
TMEM248,Up,48h
TMEM251,Up,48h
TMEM254,Up,48h
TMEM255A,Up,48h
TMEM256,Up,48h
TMEM258,Up,48h
TMEM259,Up,48h
TMEM260,Up,48h
TMEM30A,Up,48h
TMEM33,Up,48h
TMEM38B,Up,48h
TMEM39A,Up,48h
TMEM39B,Up,48h
TMEM41B,Up,48h
TMEM42,Up,48h
TMEM43,Up,48h
TMEM45A,Up,48h
TMEM5,Up,48h
TMEM50A,Up,48h
TMEM50B,Up,48h
TMEM51,Up,48h
TMEM55A,Up,48h
TMEM55B,Up,48h
TMEM57,Up,48h
TMEM59,Up,48h
TMEM62,Up,48h
TMEM63B,Up,48h
TMEM64,Up,48h
TMEM65,Up,48h
TMEM66,Up,48h
TMEM69,Up,48h
TMEM70,Up,48h
TMEM86A,Up,48h
TMEM87A,Up,48h
TMEM87B,Up,48h
TMEM8A,Up,48h
TMEM97,Up,48h
TMEM9B,Up,48h
TMF1,Up,48h
TMLHE,Up,48h
TMOD3,Up,48h
TMPO,Up,48h
TMPPE,Up,48h
TMSB10,Up,48h
TMSB4X,Up,48h
TMTC1,Up,48h
TMTC2,Up,48h
TMTC4,Up,48h
TMUB1,Up,48h
TMUB2,Up,48h
TMX1,Up,48h
TMX2,Up,48h
TMX3,Up,48h
TMX4,Up,48h
TNC,Up,48h
TNF,Up,48h
TNFAIP1,Up,48h
TNFAIP2,Up,48h
TNFAIP3,Up,48h
TNFAIP8,Up,48h
TNFAIP8L2,Up,48h
TNFAIP8L2-SCNM1,Up,48h
TNFAIP8L3,Up,48h
TNFRSF10A,Up,48h
TNFRSF10D,Up,48h
TNFRSF11A,Up,48h
TNFRSF12A,Up,48h
TNFRSF1A,Up,48h
TNFRSF1B,Up,48h
TNFRSF21,Up,48h
TNFRSF9,Up,48h
TNFSF14,Up,48h
TNFSF9,Up,48h
TNIP1,Up,48h
TNIP2,Up,48h
TNKS,Up,48h
TNKS1BP1,Up,48h
TNKS2,Up,48h
TNNT1,Up,48h
TNPO1,Up,48h
TNPO3,Up,48h
TNRC18,Up,48h
TNRC6B,Up,48h
TNS1,Up,48h
TNS3,Up,48h
TOB1,Up,48h
TOB2,Up,48h
TOE1,Up,48h
TOLLIP,Up,48h
TOM1,Up,48h
TOMM20,Up,48h
TOMM22,Up,48h
TOMM34,Up,48h
TOMM40,Up,48h
TOMM40L,Up,48h
TOMM5,Up,48h
TOMM6,Up,48h
TOMM7,Up,48h
TOMM70A,Up,48h
TOP1,Up,48h
TOP1MT,Up,48h
TOP2A,Up,48h
TOPBP1,Up,48h
TOPORS,Up,48h
TOPORS-AS1,Up,48h
TOR1A,Up,48h
TOR1AIP1,Up,48h
TOR1AIP2,Up,48h
TOR1B,Up,48h
TOR2A,Up,48h
TOR3A,Up,48h
TOR4A,Up,48h
TOX4,Up,48h
TP53BP1,Up,48h
TP53BP2,Up,48h
TP53I11,Up,48h
TP53I13,Up,48h
TP53I3,Up,48h
TP53RK,Up,48h
TPBG,Up,48h
TPCN1,Up,48h
TPCN2,Up,48h
TPD52,Up,48h
TPD52L2,Up,48h
TPGS1,Up,48h
TPGS2,Up,48h
TPI1,Up,48h
TPK1,Up,48h
TPM1,Up,48h
TPM2,Up,48h
TPM3,Up,48h
TPM4,Up,48h
TPP1,Up,48h
TPRA1,Up,48h
TPRG1L,Up,48h
TPRKB,Up,48h
TPRN,Up,48h
TPSAB1,Up,48h
TPSB2,Up,48h
TPSD1,Up,48h
TPST1,Up,48h
TPST2,Up,48h
TPT1,Up,48h
TPX2,Up,48h
TRA2A,Up,48h
TRA2B,Up,48h
TRABD,Up,48h
TRADD,Up,48h
TRAF1,Up,48h
TRAF3,Up,48h
TRAF3IP3,Up,48h
TRAF4,Up,48h
TRAF7,Up,48h
TRAFD1,Up,48h
TRAK1,Up,48h
TRAM1,Up,48h
TRAP1,Up,48h
TRAPPC1,Up,48h
TRAPPC11,Up,48h
TRAPPC12,Up,48h
TRAPPC13,Up,48h
TRAPPC2L,Up,48h
TRAPPC2P1,Up,48h
TRAPPC3,Up,48h
TRAPPC4,Up,48h
TRAPPC5,Up,48h
TRAPPC6A,Up,48h
TRAPPC6B,Up,48h
TREM2,Up,48h
TREX1,Up,48h
TRHDE,Up,48h
TRIAP1,Up,48h
TRIB1,Up,48h
TRIB2,Up,48h
TRIB3,Up,48h
TRIM11,Up,48h
TRIM13,Up,48h
TRIM14,Up,48h
TRIM16,Up,48h
TRIM2,Up,48h
TRIM21,Up,48h
TRIM22,Up,48h
TRIM23,Up,48h
TRIM24,Up,48h
TRIM25,Up,48h
TRIM26,Up,48h
TRIM27,Up,48h
TRIM28,Up,48h
TRIM3,Up,48h
TRIM34,Up,48h
TRIM35,Up,48h
TRIM37,Up,48h
TRIM38,Up,48h
TRIM39-RPP21,Up,48h
TRIM4,Up,48h
TRIM41,Up,48h
TRIM44,Up,48h
TRIM47,Up,48h
TRIM5,Up,48h
TRIM54,Up,48h
TRIM59,Up,48h
TRIM8,Up,48h
TRIOBP,Up,48h
TRIP10,Up,48h
TRIP12,Up,48h
TRIP13,Up,48h
TRIP4,Up,48h
TRIP6,Up,48h
TRIQK,Up,48h
TRIT1,Up,48h
TRMT1,Up,48h
TRMT10C,Up,48h
TRMT11,Up,48h
TRMT112,Up,48h
TRMT12,Up,48h
TRMT2A,Up,48h
TRMT2B,Up,48h
TRMT5,Up,48h
TRMT6,Up,48h
TRMT61A,Up,48h
TRMT61B,Up,48h
TRMU,Up,48h
TRNP1,Up,48h
TROVE2,Up,48h
TRPC2,Up,48h
TRPC4AP,Up,48h
TRPM2,Up,48h
TRPM4,Up,48h
TRPM8,Up,48h
TRPT1,Up,48h
TRPV2,Up,48h
TRUB1,Up,48h
TRUB2,Up,48h
TSC2,Up,48h
TSC22D1,Up,48h
TSC22D2,Up,48h
TSC22D3,Up,48h
TSC22D4,Up,48h
TSEN34,Up,48h
TSEN54,Up,48h
TSFM,Up,48h
TSG101,Up,48h
TSN,Up,48h
TSNAX,Up,48h
TSNAX-DISC1,Up,48h
TSPAN12,Up,48h
TSPAN14,Up,48h
TSPAN15,Up,48h
TSPAN17,Up,48h
TSPAN3,Up,48h
TSPAN32,Up,48h
TSPAN33,Up,48h
TSPAN4,Up,48h
TSPO,Up,48h
TSPYL1,Up,48h
TSPYL4,Up,48h
TSPYL5,Up,48h
TSR1,Up,48h
TSR3,Up,48h
TSSC1,Up,48h
TSSC4,Up,48h
TST,Up,48h
TSTA3,Up,48h
TSTD2,Up,48h
TTC1,Up,48h
TTC13,Up,48h
TTC17,Up,48h
TTC19,Up,48h
TTC23,Up,48h
TTC27,Up,48h
TTC33,Up,48h
TTC37,Up,48h
TTC38,Up,48h
TTC39B,Up,48h
TTC39C,Up,48h
TTC4,Up,48h
TTC7A,Up,48h
TTC7B,Up,48h
TTF1,Up,48h
TTF2,Up,48h
TTI1,Up,48h
TTI2,Up,48h
TTL,Up,48h
TTLL12,Up,48h
TTLL5,Up,48h
TTN-AS1,Up,48h
TUBA1A,Up,48h
TUBA1B,Up,48h
TUBA1C,Up,48h
TUBA4A,Up,48h
TUBA8,Up,48h
TUBB,Up,48h
TUBB3,Up,48h
TUBB4B,Up,48h
TUBB6,Up,48h
TUBD1,Up,48h
TUBG1,Up,48h
TUBGCP2,Up,48h
TUBGCP3,Up,48h
TUBGCP4,Up,48h
TUBGCP5,Up,48h
TUFM,Up,48h
TULP3,Up,48h
TUSC1,Up,48h
TUSC2,Up,48h
TUT1,Up,48h
TVP23B,Up,48h
TWF1,Up,48h
TWF2,Up,48h
TWIST1,Up,48h
TWISTNB,Up,48h
TWSG1,Up,48h
TXLNA,Up,48h
TXLNG,Up,48h
TXN,Up,48h
TXN2,Up,48h
TXNDC11,Up,48h
TXNDC12,Up,48h
TXNDC17,Up,48h
TXNDC5,Up,48h
TXNDC9,Up,48h
TXNIP,Up,48h
TXNL1,Up,48h
TXNL4A,Up,48h
TXNRD1,Up,48h
TXNRD2,Up,48h
TYK2,Up,48h
TYMP,Up,48h
TYMS,Up,48h
TYRO3,Up,48h
TYROBP,Up,48h
TYSND1,Up,48h
TYW1,Up,48h
TYW3,Up,48h
U2AF1,Up,48h
U2AF2,Up,48h
U2SURP,Up,48h
UAP1,Up,48h
UAP1L1,Up,48h
UBA1,Up,48h
UBA2,Up,48h
UBA3,Up,48h
UBA52,Up,48h
UBA6,Up,48h
UBA7,Up,48h
UBAC1,Up,48h
UBAC2,Up,48h
UBALD1,Up,48h
UBALD2,Up,48h
UBAP1,Up,48h
UBAP2,Up,48h
UBAP2L,Up,48h
UBASH3B,Up,48h
UBB,Up,48h
UBC,Up,48h
UBE2A,Up,48h
UBE2B,Up,48h
UBE2C,Up,48h
UBE2D1,Up,48h
UBE2D2,Up,48h
UBE2D3,Up,48h
UBE2D4,Up,48h
UBE2E1,Up,48h
UBE2E2,Up,48h
UBE2E3,Up,48h
UBE2F,Up,48h
UBE2F-SCLY,Up,48h
UBE2G1,Up,48h
UBE2G2,Up,48h
UBE2H,Up,48h
UBE2I,Up,48h
UBE2J1,Up,48h
UBE2J2,Up,48h
UBE2K,Up,48h
UBE2L3,Up,48h
UBE2L6,Up,48h
UBE2M,Up,48h
UBE2N,Up,48h
UBE2Q1,Up,48h
UBE2Q2,Up,48h
UBE2R2,Up,48h
UBE2S,Up,48h
UBE2T,Up,48h
UBE2V1,Up,48h
UBE2V2,Up,48h
UBE2W,Up,48h
UBE2Z,Up,48h
UBE3A,Up,48h
UBE3C,Up,48h
UBE3D,Up,48h
UBE4A,Up,48h
UBE4B,Up,48h
UBFD1,Up,48h
UBIAD1,Up,48h
UBL3,Up,48h
UBL4A,Up,48h
UBL5,Up,48h
UBL7,Up,48h
UBLCP1,Up,48h
UBP1,Up,48h
UBQLN1,Up,48h
UBQLN2,Up,48h
UBQLN4,Up,48h
UBR2,Up,48h
UBR4,Up,48h
UBR7,Up,48h
UBTD1,Up,48h
UBTD2,Up,48h
UBTF,Up,48h
UBXN1,Up,48h
UBXN2A,Up,48h
UBXN2B,Up,48h
UBXN4,Up,48h
UBXN6,Up,48h
UBXN7,Up,48h
UBXN8,Up,48h
UCHL3,Up,48h
UCHL5,Up,48h
UCK1,Up,48h
UCK2,Up,48h
UCKL1,Up,48h
UCN2,Up,48h
UCP2,Up,48h
UFC1,Up,48h
UFD1L,Up,48h
UFL1,Up,48h
UFM1,Up,48h
UGCG,Up,48h
UGDH,Up,48h
UGGT1,Up,48h
UGP2,Up,48h
UHMK1,Up,48h
UHRF1BP1,Up,48h
UHRF1BP1L,Up,48h
UHRF2,Up,48h
UIMC1,Up,48h
ULBP2,Up,48h
ULK2,Up,48h
ULK3,Up,48h
UMPS,Up,48h
UNC119,Up,48h
UNC45A,Up,48h
UNC50,Up,48h
UNC5B,Up,48h
UNC93B1,Up,48h
UNG,Up,48h
UNK,Up,48h
UNKL,Up,48h
UPF2,Up,48h
UPF3A,Up,48h
UPK3BL,Up,48h
UPP1,Up,48h
UPRT,Up,48h
UQCC2,Up,48h
UQCR10,Up,48h
UQCR11,Up,48h
UQCRB,Up,48h
UQCRBP1,Up,48h
UQCRC1,Up,48h
UQCRC2,Up,48h
UQCRFS1,Up,48h
UQCRH,Up,48h
UQCRQ,Up,48h
URB1,Up,48h
URGCP-MRPS24,Up,48h
URI1,Up,48h
UROD,Up,48h
UROS,Up,48h
USB1,Up,48h
USE1,Up,48h
USF1,Up,48h
USF2,Up,48h
USMG5,Up,48h
USP1,Up,48h
USP10,Up,48h
USP11,Up,48h
USP12,Up,48h
USP14,Up,48h
USP15,Up,48h
USP16,Up,48h
USP18,Up,48h
USP19,Up,48h
USP2,Up,48h
USP20,Up,48h
USP22,Up,48h
USP25,Up,48h
USP28,Up,48h
USP3,Up,48h
USP30,Up,48h
USP31,Up,48h
USP32,Up,48h
USP33,Up,48h
USP37,Up,48h
USP38,Up,48h
USP39,Up,48h
USP4,Up,48h
USP40,Up,48h
USP5,Up,48h
USP6NL,Up,48h
USP7,Up,48h
USPL1,Up,48h
UST,Up,48h
UTP14A,Up,48h
UTP14C,Up,48h
UTP18,Up,48h
UTP20,Up,48h
UTP23,Up,48h
UTP6,Up,48h
UTS2,Up,48h
UVRAG,Up,48h
UXS1,Up,48h
UXT,Up,48h
VAC14,Up,48h
VAMP3,Up,48h
VAMP4,Up,48h
VAMP7,Up,48h
VAMP8,Up,48h
VANGL1,Up,48h
VAPA,Up,48h
VARS,Up,48h
VASH1,Up,48h
VASP,Up,48h
VAT1,Up,48h
VAV1,Up,48h
VAV3,Up,48h
VAX2,Up,48h
VBP1,Up,48h
VCL,Up,48h
VCP,Up,48h
VDAC1,Up,48h
VDAC2,Up,48h
VDAC3,Up,48h
VEGFB,Up,48h
VEGFC,Up,48h
VEZT,Up,48h
VGLL4,Up,48h
VHL,Up,48h
VIM,Up,48h
VIM-AS1,Up,48h
VIMP,Up,48h
VIPAS39,Up,48h
VKORC1,Up,48h
VKORC1L1,Up,48h
VMA21,Up,48h
VMP1,Up,48h
VOPP1,Up,48h
VPRBP,Up,48h
VPS11,Up,48h
VPS16,Up,48h
VPS18,Up,48h
VPS25,Up,48h
VPS26B,Up,48h
VPS28,Up,48h
VPS29,Up,48h
VPS33A,Up,48h
VPS33B,Up,48h
VPS35,Up,48h
VPS36,Up,48h
VPS37A,Up,48h
VPS37B,Up,48h
VPS37C,Up,48h
VPS37D,Up,48h
VPS41,Up,48h
VPS45,Up,48h
VPS4A,Up,48h
VPS4B,Up,48h
VPS51,Up,48h
VPS72,Up,48h
VPS8,Up,48h
VRK1,Up,48h
VRK2,Up,48h
VRK3,Up,48h
VSIG10,Up,48h
VSIG4,Up,48h
VSTM2L,Up,48h
VTA1,Up,48h
VTI1A,Up,48h
VTI1B,Up,48h
VTRNA1-1,Up,48h
VWA5A,Up,48h
VWA9,Up,48h
WAC,Up,48h
WAC-AS1,Up,48h
WAPAL,Up,48h
WARS,Up,48h
WARS2,Up,48h
WAS,Up,48h
WASF1,Up,48h
WASF2,Up,48h
WASH1,Up,48h
WASH2P,Up,48h
WASH3P,Up,48h
WBP11,Up,48h
WBP1L,Up,48h
WBP2,Up,48h
WBSCR16,Up,48h
WBSCR22,Up,48h
WDFY1,Up,48h
WDHD1,Up,48h
WDPCP,Up,48h
WDR1,Up,48h
WDR11,Up,48h
WDR12,Up,48h
WDR13,Up,48h
WDR18,Up,48h
WDR24,Up,48h
WDR25,Up,48h
WDR26,Up,48h
WDR3,Up,48h
WDR34,Up,48h
WDR36,Up,48h
WDR37,Up,48h
WDR4,Up,48h
WDR41,Up,48h
WDR43,Up,48h
WDR44,Up,48h
WDR45,Up,48h
WDR45B,Up,48h
WDR46,Up,48h
WDR47,Up,48h
WDR48,Up,48h
WDR49,Up,48h
WDR5,Up,48h
WDR53,Up,48h
WDR54,Up,48h
WDR59,Up,48h
WDR6,Up,48h
WDR60,Up,48h
WDR61,Up,48h
WDR70,Up,48h
WDR73,Up,48h
WDR74,Up,48h
WDR75,Up,48h
WDR77,Up,48h
WDR81,Up,48h
WDR82,Up,48h
WDR83,Up,48h
WDR83OS,Up,48h
WDR89,Up,48h
WDSUB1,Up,48h
WDTC1,Up,48h
WEE1,Up,48h
WEE2-AS1,Up,48h
WHAMMP1,Up,48h
WHAMMP3,Up,48h
WHSC1,Up,48h
WIBG,Up,48h
WIPF1,Up,48h
WIPI1,Up,48h
WIPI2,Up,48h
WIZ,Up,48h
WNT5B,Up,48h
WNT6,Up,48h
WRAP53,Up,48h
WRAP73,Up,48h
WRB,Up,48h
WRNIP1,Up,48h
WSB1,Up,48h
WSB2,Up,48h
WT1,Up,48h
WTAP,Up,48h
WWC2,Up,48h
WWC2-AS2,Up,48h
WWC3,Up,48h
WWP1,Up,48h
WWP2,Up,48h
XAGE1B,Up,48h
XAGE1E,Up,48h
XBP1,Up,48h
XIAP,Up,48h
XIRP1,Up,48h
XK,Up,48h
XKR6,Up,48h
XKR8,Up,48h
XKRX,Up,48h
XPC,Up,48h
XPNPEP1,Up,48h
XPO1,Up,48h
XPO5,Up,48h
XPO6,Up,48h
XPO7,Up,48h
XPOT,Up,48h
XPR1,Up,48h
XRCC1,Up,48h
XRCC4,Up,48h
XRCC5,Up,48h
XRCC6,Up,48h
XRN1,Up,48h
XRN2,Up,48h
XRRA1,Up,48h
XYLT2,Up,48h
YARS,Up,48h
YARS2,Up,48h
YBEY,Up,48h
YBX1,Up,48h
YBX3,Up,48h
YDJC,Up,48h
YEATS2,Up,48h
YEATS4,Up,48h
YIF1A,Up,48h
YIF1B,Up,48h
YIPF1,Up,48h
YIPF2,Up,48h
YIPF3,Up,48h
YIPF4,Up,48h
YIPF5,Up,48h
YIPF6,Up,48h
YKT6,Up,48h
YME1L1,Up,48h
YPEL3,Up,48h
YPEL5,Up,48h
YRDC,Up,48h
YTHDF1,Up,48h
YTHDF2,Up,48h
YWHAB,Up,48h
YWHAE,Up,48h
YWHAG,Up,48h
YWHAH,Up,48h
YWHAQ,Up,48h
YWHAZ,Up,48h
YY1,Up,48h
YY1AP1,Up,48h
ZAK,Up,48h
ZBED1,Up,48h
ZBED5-AS1,Up,48h
ZBTB1,Up,48h
ZBTB11,Up,48h
ZBTB17,Up,48h
ZBTB2,Up,48h
ZBTB22,Up,48h
ZBTB34,Up,48h
ZBTB4,Up,48h
ZBTB42,Up,48h
ZBTB44,Up,48h
ZBTB46,Up,48h
ZBTB47,Up,48h
ZBTB48,Up,48h
ZBTB7A,Up,48h
ZBTB7B,Up,48h
ZBTB7C,Up,48h
ZBTB8OS,Up,48h
ZC3H11A,Up,48h
ZC3H12A,Up,48h
ZC3H14,Up,48h
ZC3H15,Up,48h
ZC3H3,Up,48h
ZC3H7A,Up,48h
ZC3HAV1,Up,48h
ZC3HC1,Up,48h
ZCCHC17,Up,48h
ZCCHC2,Up,48h
ZCCHC24,Up,48h
ZCCHC3,Up,48h
ZCCHC7,Up,48h
ZCCHC8,Up,48h
ZCCHC9,Up,48h
ZCRB1,Up,48h
ZCWPW1,Up,48h
ZCWPW2,Up,48h
ZDHHC12,Up,48h
ZDHHC13,Up,48h
ZDHHC14,Up,48h
ZDHHC16,Up,48h
ZDHHC18,Up,48h
ZDHHC2,Up,48h
ZDHHC20,Up,48h
ZDHHC24,Up,48h
ZDHHC3,Up,48h
ZDHHC4,Up,48h
ZDHHC5,Up,48h
ZDHHC6,Up,48h
ZDHHC7,Up,48h
ZDHHC9,Up,48h
ZER1,Up,48h
ZFAND1,Up,48h
ZFAND2A,Up,48h
ZFAND2B,Up,48h
ZFAND4,Up,48h
ZFAND5,Up,48h
ZFAND6,Up,48h
ZFAS1,Up,48h
ZFHX3,Up,48h
ZFP36,Up,48h
ZFP36L1,Up,48h
ZFP69,Up,48h
ZFP90,Up,48h
ZFP91,Up,48h
ZFPL1,Up,48h
ZFR,Up,48h
ZFX,Up,48h
ZFY,Up,48h
ZFYVE1,Up,48h
ZFYVE19,Up,48h
ZFYVE21,Up,48h
ZFYVE26,Up,48h
ZFYVE28,Up,48h
ZGPAT,Up,48h
ZHX1,Up,48h
ZIC2,Up,48h
ZIC5,Up,48h
ZKSCAN1,Up,48h
ZKSCAN4,Up,48h
ZKSCAN5,Up,48h
ZMAT2,Up,48h
ZMAT3,Up,48h
ZMAT5,Up,48h
ZMPSTE24,Up,48h
ZMYM1,Up,48h
ZMYM3,Up,48h
ZMYM4,Up,48h
ZMYND11,Up,48h
ZMYND19,Up,48h
ZNF101,Up,48h
ZNF106,Up,48h
ZNF124,Up,48h
ZNF131,Up,48h
ZNF134,Up,48h
ZNF138,Up,48h
ZNF140,Up,48h
ZNF143,Up,48h
ZNF146,Up,48h
ZNF174,Up,48h
ZNF189,Up,48h
ZNF20,Up,48h
ZNF205,Up,48h
ZNF207,Up,48h
ZNF213,Up,48h
ZNF217,Up,48h
ZNF219,Up,48h
ZNF22,Up,48h
ZNF222,Up,48h
ZNF225,Up,48h
ZNF227,Up,48h
ZNF24,Up,48h
ZNF252P,Up,48h
ZNF263,Up,48h
ZNF266,Up,48h
ZNF267,Up,48h
ZNF271,Up,48h
ZNF274,Up,48h
ZNF277,Up,48h
ZNF28,Up,48h
ZNF280A,Up,48h
ZNF281,Up,48h
ZNF282,Up,48h
ZNF302,Up,48h
ZNF32,Up,48h
ZNF324B,Up,48h
ZNF326,Up,48h
ZNF335,Up,48h
ZNF33A,Up,48h
ZNF346,Up,48h
ZNF35,Up,48h
ZNF354A,Up,48h
ZNF366,Up,48h
ZNF367,Up,48h
ZNF384,Up,48h
ZNF385A,Up,48h
ZNF385D,Up,48h
ZNF394,Up,48h
ZNF408,Up,48h
ZNF410,Up,48h
ZNF428,Up,48h
ZNF429,Up,48h
ZNF430,Up,48h
ZNF436,Up,48h
ZNF438,Up,48h
ZNF444,Up,48h
ZNF468,Up,48h
ZNF473,Up,48h
ZNF480,Up,48h
ZNF485,Up,48h
ZNF496,Up,48h
ZNF503,Up,48h
ZNF503-AS2,Up,48h
ZNF511,Up,48h
ZNF512,Up,48h
ZNF512B,Up,48h
ZNF516,Up,48h
ZNF521,Up,48h
ZNF524,Up,48h
ZNF532,Up,48h
ZNF551,Up,48h
ZNF561,Up,48h
ZNF562,Up,48h
ZNF567,Up,48h
ZNF570,Up,48h
ZNF576,Up,48h
ZNF579,Up,48h
ZNF581,Up,48h
ZNF583,Up,48h
ZNF584,Up,48h
ZNF593,Up,48h
ZNF598,Up,48h
ZNF613,Up,48h
ZNF618,Up,48h
ZNF622,Up,48h
ZNF623,Up,48h
ZNF627,Up,48h
ZNF639,Up,48h
ZNF641,Up,48h
ZNF652,Up,48h
ZNF653,Up,48h
ZNF655,Up,48h
ZNF664,Up,48h
ZNF668,Up,48h
ZNF672,Up,48h
ZNF680,Up,48h
ZNF687,Up,48h
ZNF688,Up,48h
ZNF691,Up,48h
ZNF699,Up,48h
ZNF706,Up,48h
ZNF71,Up,48h
ZNF710,Up,48h
ZNF746,Up,48h
ZNF747,Up,48h
ZNF75D,Up,48h
ZNF76,Up,48h
ZNF766,Up,48h
ZNF768,Up,48h
ZNF77,Up,48h
ZNF775,Up,48h
ZNF787,Up,48h
ZNF79,Up,48h
ZNF800,Up,48h
ZNF81,Up,48h
ZNF813,Up,48h
ZNF816,Up,48h
ZNF92,Up,48h
ZNFX1,Up,48h
ZNHIT1,Up,48h
ZNHIT2,Up,48h
ZNHIT3,Up,48h
ZNRD1,Up,48h
ZNRF1,Up,48h
ZNRF2,Up,48h
ZPR1,Up,48h
ZRANB1,Up,48h
ZSCAN16,Up,48h
ZSCAN16-AS1,Up,48h
ZSCAN2,Up,48h
ZSCAN25,Up,48h
ZSCAN32,Up,48h
ZSWIM1,Up,48h
ZSWIM4,Up,48h
ZSWIM8,Up,48h
ZUFSP,Up,48h
ZW10,Up,48h
ZWILCH,Up,48h
ZWINT,Up,48h
ZXDC,Up,48h
ZYG11B,Up,48h
ZYX,Up,48h
A2M,Down,1h
AAGAB,Down,1h
AAK1,Down,1h
AARS,Down,1h
AASDHPPT,Down,1h
ABCA1,Down,1h
ABCB1,Down,1h
ABCB4,Down,1h
ABCC6,Down,1h
ABCC9,Down,1h
ABCD3,Down,1h
ABCE1,Down,1h
ABCF2,Down,1h
ABCG1,Down,1h
ABCG2,Down,1h
ABHD16A,Down,1h
ABHD16B,Down,1h
ABHD2,Down,1h
ABHD3,Down,1h
ABL2,Down,1h
ACACA,Down,1h
ACAD9,Down,1h
ACADSB,Down,1h
ACAP2,Down,1h
ACBD4,Down,1h
ACBD5,Down,1h
ACBD6,Down,1h
ACBD7,Down,1h
ACER2,Down,1h
ACER3,Down,1h
ACO1,Down,1h
ACOT1,Down,1h
ACOT8,Down,1h
ACOX1,Down,1h
ACOX3,Down,1h
ACPP,Down,1h
ACRC,Down,1h
ACSL1,Down,1h
ACSL3,Down,1h
ACSL4,Down,1h
ACTR8,Down,1h
ADAM10,Down,1h
ADAM17,Down,1h
ADAM28,Down,1h
ADAMDEC1,Down,1h
ADAMTSL2,Down,1h
ADAMTSL4,Down,1h
ADAMTSL4-AS1,Down,1h
ADAR,Down,1h
ADIPOQ-AS1,Down,1h
ADM2,Down,1h
ADNP,Down,1h
ADO,Down,1h
ADORA2B,Down,1h
ADPGK,Down,1h
ADRA2B,Down,1h
ADRBK2,Down,1h
AFF2,Down,1h
AFF3,Down,1h
AFG3L1P,Down,1h
AGAP5,Down,1h
AGAP6,Down,1h
AGFG1,Down,1h
AGFG2,Down,1h
AGK,Down,1h
AGMAT,Down,1h
AGPAT4,Down,1h
AGPS,Down,1h
AHCYL1,Down,1h
AHI1,Down,1h
AHR,Down,1h
AIG1,Down,1h
AIM1,Down,1h
AJUBA,Down,1h
AK3,Down,1h
AK6,Down,1h
AK9,Down,1h
AKAP10,Down,1h
AKAP11,Down,1h
AKAP13,Down,1h
AKAP9,Down,1h
AKIP1,Down,1h
AKT3,Down,1h
ALDH1A2,Down,1h
ALDH1B1,Down,1h
ALDH1L2,Down,1h
ALDH3B1,Down,1h
ALDH6A1,Down,1h
ALDH9A1,Down,1h
ALG12,Down,1h
ALG14,Down,1h
ALG1L2,Down,1h
ALG1L9P,Down,1h
ALG3,Down,1h
ALG8,Down,1h
ALKBH4,Down,1h
ALKBH6,Down,1h
ALMS1,Down,1h
ALPK1,Down,1h
ALPK3,Down,1h
ALS2,Down,1h
ALS2CL,Down,1h
AMD1,Down,1h
AMMECR1,Down,1h
AMOTL1,Down,1h
AMPD3,Down,1h
AMY2B,Down,1h
ANAPC13,Down,1h
ANGEL2,Down,1h
ANKHD1,Down,1h
ANKLE1,Down,1h
ANKRD10,Down,1h
ANKRD13C,Down,1h
ANKRD20A9P,Down,1h
ANKRD28,Down,1h
ANKRD36,Down,1h
ANKRD36B,Down,1h
ANKRD36BP1,Down,1h
ANKRD40,Down,1h
ANKRD50,Down,1h
ANKRD9,Down,1h
ANKS4B,Down,1h
ANKZF1,Down,1h
ANO10,Down,1h
ANO6,Down,1h
ANP32A-IT1,Down,1h
ANP32E,Down,1h
ANTXR2,Down,1h
AP1G1,Down,1h
AP1S2,Down,1h
AP3M1,Down,1h
AP3M2,Down,1h
AP3S2,Down,1h
AP4B1-AS1,Down,1h
AP5S1,Down,1h
APAF1,Down,1h
APBB2,Down,1h
API5,Down,1h
APOBEC3A,Down,1h
APOBEC3D,Down,1h
APOC1,Down,1h
APOC2,Down,1h
APOE,Down,1h
APOL4,Down,1h
APOL6,Down,1h
APOOL,Down,1h
APPBP2,Down,1h
APPL1,Down,1h
AQP11,Down,1h
AQP6,Down,1h
AQR,Down,1h
AR,Down,1h
AREG,Down,1h
ARF4,Down,1h
ARFGEF1,Down,1h
ARFGEF2,Down,1h
ARGFX,Down,1h
ARGLU1,Down,1h
ARHGAP19,Down,1h
ARHGAP21,Down,1h
ARHGAP26,Down,1h
ARHGAP32,Down,1h
ARHGAP35,Down,1h
ARHGAP42,Down,1h
ARHGAP6,Down,1h
ARHGEF12,Down,1h
ARHGEF18,Down,1h
ARHGEF2,Down,1h
ARHGEF26-AS1,Down,1h
ARHGEF5,Down,1h
ARHGEF7,Down,1h
ARID1A,Down,1h
ARID2,Down,1h
ARID4B,Down,1h
ARID5B,Down,1h
